"0","@vinrana1986 hii vin plss rply my tweet :(("
"0","@MissFrizzy97 I didn't mean to put a rat lol :("
"0","I just deleted my entire Bollywood movie collection to make space for my Mac backup. Actual tears :("
"0","SAY NO To EXAM!!!!!! exam na sa lunes at martes :("
"0","“@RobinhoodApp: We love spotting Robinhood out in the wild! Thanks for all the support out there, Robinhoodies! 🚙💚 http://t.co/bK6z2WhXMK”:("
"0","@RyanCooperXZ same here :("
"0","#docopenhagen i have a horse in my ass :( http://t.co/QouW0Uwd8O"
"0","I'll just have to write a bunch of ugly setter functions... :("
"0","@UberUK im swiping right but dont see anything :("
"0","How am I gonna live without my bbygurl for two whole days :("
"0","@hinata_shouyno fuck u Neil u ruined it &gt;:-("
"0","@drunkktae yeah i'm not :((("
"0","2 years ago today I was packing for the Caribbean :("
"0","So hacked off with myself as just gone up a size :( 6yrs ago, I had gone down to a size 12 and now I am a size 18 again :( I hate myself :("
"0","@jabongindia @ibeingdesi @mayank_x3 @mika0562 @shatarup_ @shwetadaga23  :'( Tried very hard but lost :( #JabongatPumaUrbanStampede"
"0","my bro choose takraw over me :("
"0","@Dat_NiggaCarlos :((( it's not like a fersuree thing yet though"
"0","“@INyan99: oh poor baby :( 😁 https://t.co/JQwjFTnppG” 😭"
"0","Hell naw Angie, ain't nobody paying. Fuck your though this was :("
"0","@tbhrapmon awwww no but thank you :( but im still ugly huhu idk"
"0","ice cream sandwich plsss :-(((((("
"0","how have you been, sheriff? i haven't seen you in aaaaaaaaaaa a aaaaages :(("
"0","It's always hard leaving my heart :( I'mo sulk all day today."
"0","@angelhairhes some people aren't like you, Fra... some of them are kinda selfish :("
"0","@BenJPierce THAT'S NOT FAIR!! I WANNA MEET YOU SOOOO BAD!! &lt;3 &lt;3 :("
"0","@BelgianKeeper follow trick nonce :("
"0","@joffocakes I can't do charges on a pad for toffee though so tried to switch to someone other than bison. Never got back in :("
"0","I need to get up and motivated but that means I have to walk all the way to Q'don and I don't think I have that energy :("
"0","@missaprilnash oh crikey - not good :( it looks sore! I hope you're starting to feel better since then though x"
"0","My heart rate is ridiculous today :("
"0","I'm proud of my heart, it's been played, stabbed, cheated, burned and broken, but somehow still works. :(
#Unknown"
"0","Why can't I be going to ed :(:("
"0","There's totally no stomping at all :("
"0","the aaaAaaAAAAAAh sound kanye makes in hey mama is so cute :("
"0","I feel so ill today :("
"0","Jdjdjdjd it's too detailed I had to stop :("
"0","@jadehaines I want to add her :("
"0","@mukesvlut I said to myself I will never gonna eat banana anymore but I dont have a choice :("
"0","I should've been asleep 3 or 4 hours ago :("
"0","jimin's fancafe post yesterday &gt;:( i am gone"
"0","@HeelSimba :( are you free any time on Monday?"
"0","@RupintaABC11 @ABC11_WTVD Noooo not Friday! I work all weekend :("
"0","I want a flipping Belgium waffle thrown in my face :("
"0","Don't have that one :( @Ifrahbreezy @missmbuga Perhaps something else? 87.7 #2fm"
"0","My KIK - himseek8 #kik #kiksex #kikmsn #like4like #kissme #akua #hotel :( http://t.co/43zczi7Xly"
"0","homed and gg out again :(("
"0","Why didn't I glo up yet??? :(("
"0","I so want to just be at home. I'm not eating properly and I'm sleeping just to pass the time. I'm miserable :("
"0","@NiaLovelis i miss you :(
pls follow me http://t.co/stdLTH1PBS"
"0","I get so sad about Cory Monteith like very often. :( As I am sure a lot of people do. Gone too soon hits close to home. What could have been"
"0","@charlotte_louth aw I know, I'm sorry :( how are you and your hashbrowns?😂😊💘💘"
"0","@lauraho1992 @max4education @KeeleSU ahh the wonderful @KPAKeele!! They're really supportive of PGs - shame they didn't do an MSc I liked :("
"0","Where is hierro :((("
"0","My SNAPCHAT - ShirleyCam #snapchat #hornykik #dmme #kikchat #selfie #amazon #phonesex :( http://t.co/teCUf9c9yc"
"0","@Mickb1980 @CalderClarion @ev2cycling Looks good pal. Glad I paid £111 for my jersey and gilet! : ("
"0","look at his cheeks so squishy :( 
cutest ;( http://t.co/qEV0hix7JZ"
"0","@delayedmornings oh really ?? wonder why it's expensive there :( are u donating ?"
"0","Stay lahhh :( https://t.co/TlsKIA4mJv"
"0","@rxpstar I haven't debut and I'm still a student :( I don't have enough money to pay you eon."
"0","@tayiscamsbae @ArianaGrande she doesn't even notice me :("
"0","@SUGGLEEET @AmazingPhil @danisnotonfire im not there too :("
"0","@smiffy Sorry to hear about your dogs :("
"0","the sunrise was so pretty but i couldn't get a good picture of it :("
"0","KIK me guys : beety697 #kik #kikmeguys #kikme #makeup #sex #video #kikkomansabor :( http://t.co/TpZQefeWXN"
"0","in the getaway car after committing some criminal act !!! :( http://t.co/bmp14zzHLu http://t.co/LIP80Io2t9 ☼"
"0","@Espio1 @scully1888 It's madness, for sure. Three amiibo for the price of four on Nintendo store. It's just my backup… :("
"0","@baejuhyunx_  Batman can't fly, I can't help :(((( I HABE FAILED YOU ATE"
"0","Makes me wish we didn't travel :-("
"0","@CampSomeMore @TAEKHYEONG @JeffyPie siannn I 7 March 2017 :("
"0","@IronDuke95 free twitter :("
"0","@jasferblanco may list ba? :("
"0","Well it's absolutely chuckin it down in 'ampsha :( #Rain #Rain #Rain"
"0","@selenagomez why did you have answer fans when i was sleep ??? :("
"0","@NiaLovelis Nia I want to meet you again :("
"0","@swiftlywatson ahh I hope you can!! :("
"0","@abhic4ever Terrible, just terrible. :("
"0","@uhAkie @CloakZTE but how :("
"0","I miss the seniors very very much :(("
"0","@DIESEL Please help me to find the replacement strap for my DZ9055 :( I love that watch!"
"0","My KIK - entlead590 #kik #kikmenow #nudes #hornykik #tinder #quote #webcamsex :( http://t.co/gYw0ckFKhR"
"0","@Morteraaaaa tuesday daw :("
"0","Today was meant to be quiet day to clean the shop but now I'm super busy with clients :("
"0","@djjoeyfunk yep twice :("
"0","justinbieber can u pls follow me on &gt;daianerufato&lt; i've been trying for too long :( ilysm bae! xx (July 24, 2015 at 07:02AM)"
"0","@Uber_Dublin no ice cream for ifsc mayor street :("
"0","Biodiversity, Taxonomic Infrastructure, International Collaboration, and New Species Discovery http://t.co/BWNMCNBvnC Suppl. data as PDF :("
"0","I just want my fucking day collar. :("
"0","@louloubarton81 jealous much :("
"0","@TOOBTOBI Follow back :("
"0","Yep 3:03 am can't sleep :(("
"0","@lvl26highelf @MissFrizzy97 ummm I found it :("
"0","@Brooklyyyyyyyn :( okay this is the worst"
"0","My God :( :( :( https://t.co/daFvzOR5qt"
"0","@PerezHilton That is hardly a respond :-("
"0","Going to miss belting Sam smith on my daily car rides :(("
"0","I hope so :(#ZaynIsComingBackOnJuly26"
"0","Really want to be there :("
"0","wish i was good at makeup, the only thing im good at is doing eyeliner :((("
"0","@JoUllah I didn't in the end, I would of had to leave from work and therefore missed it :("
"0","i thought this is my best day but it's not. no paper towns today :("
"0","@LittleMix please come to the netherlands :(("
"0","This actually made me cry this is so disgusting whAT THE ACTUAL FUCK im disgusted by what I've seen poor people :( https://t.co/z0iLcKLO6s"
"0","lol forgot about mubank today :("
"0","What if Max and El were together? :("
"0","Jeb Bush calls #BlackLivesMatter a 'slogan' http://t.co/AFejQqyUsO via @msnbc

#MSNBC #CNN

(#JEBBush thanking his lucky stars... :-("
"0","It's true... :-( http://t.co/G3gV2f73Bh"
"0","@lionel_federer @ChocolateCharsi famished :("
"0","@scdesc damn D: I feel the same way about ""Maybe"" :( Like I was happy San Marino qualified but I wanted Suzy to qualify D:"
"0","@jungsilhoon i'm getting there :( we're at least speaking now"
"0","@SimoontjeVera RIP Momo ;-; :("
"0","Ripped my skirt and hurt my back im injured lol :("
"0","@abbyfoy_ I MISS MY BRACES :(("
"0","@sassylass427 sorry :(("
"0","I finally could stream ugh couldn't make it home for the past few days for the broadcast :("
"0","Whenever I hear ""Tama!"" I can't help but repeat it in my head with the pabebe warrior saying it :("
"0","why am I even awake :("
"0","Nearly 50 dead and over 100 wounded reported in bomb attacks in #Iraq. In one week over 300 human beings killed :(  http://t.co/OsxLd1LLG5"
"0","everyone's on holiday :("
"0","How far would you go just to win? Camara knows. :-( THE BRIDE WORE COVERALLS http://t.co/EC1zF7A9sy #romance #inspy"
"0","@jairaabells I won't be around tom. :("
"0","Mr Happily is both Mr Sneezy &amp; Mr Sleepy :-("
"0","@GeekPlanetDave He said you've got too much time on your hands :( #RogerWatch"
"0","@GutterdogUK I am ashamed at my language :(!"
"0","@Boybisbored stalker!:("
"0","Red velvet cake plsssssss :("
"0","everybody fell asleep on me :("
"0","@InfinitelySY Yeah, I've heard :( I think they should learn a little about traditions and people's beheaviour when they visit a country..."
"0","@exostrash14 my parents don't let me &gt;:("
"0","@bublegyum sigh yeah :("
"0","I miss Robert's cute ass :-("
"0","True Life :~
I Cant Hide Anything From You... :(
.
.
But When Its About Love...❤
.
.
        *I HAVE TO...*  ^_^... http://t.co/uVJzARE3tp"
"0","I fucking hate when I wake up like at this time and I can't fall back asleep ugh :("
"0","@JamesEllwood0 Aaron said it was shit I didn't have ago because he said not worth taking and that's all I banged on about as well jelouse :("
"0","There is truly no better feeling in MTG than getting Thoughtseized twice in your first 2 rounds of game 1 to take all your playables away :("
"0","@TayfurMarshall @mrytrzi oldies but goodies :( http://t.co/nzQmWYMw2b"
"0","Missing MCG rn. :("
"0","Woohyun seems weird on inspirit shining night... :( im not ised to seeing him like this........ what happened :/"
"0","forever no food at home &amp; the food in school is not even nice :-(("
"0","@fondprince lets just assume it's high waisted because it's harry's jeans:( :(((("
"0","@peachymin i know :("
"0","@joinerslive did you by any chance find a black guinness wallet in the venue last night after the show? Lost my wallet :( :( :(
Thank you!"
"0","The evil pepper does to my system. :("
"0","My KIK - thessidew877 #kik #kikmeguys #FaceTime #omegle #Bored #quote #sexi :( http://t.co/ikWtd54Om2"
"0","There's a meeting on Sunday and genesis isn't back from Mexico yet :("
"0","so upset I'm not going in november man, I hope there's going to be a next time in the UK :("
"0","CRAVING FOR WINGS :((((((((((((("
"0","@whoisaaronlau I mashed up my phone lost your number.. :( Whattsap me if avail"
"0","@SabrinaFlowers Yeah :( Idk i just never found the time to finish Inuyasha! I've seen a lot of anime and i grew up watching inuyasha which"
"0","Hey girl you must be Google Plus because I can't convince any of my fr ends to hang outfwith you. :("
"0","I JUST WANT MYUNGSOO, GYU, HOYA AND YEOL FOR ONCE :(("
"0","Victoria Park Books @VictoriaParkBks to close :( http://t.co/2lxZeZAhzE"
"0","So hard to find an organisation that we're satisfied with :("
"0","@taesprout god im so sorry i hope you are better now :-( wah"
"0","Stock up sa for 1 hour. :("
"0","@DMisHaram lay challo pliss :("
"0","@swiftcarsm @crappycoffe and where the hell is she :("
"0","omg I'd so FaceTime Juliana rn but she doesn't have a phone :-("
"0","Still confused on what to enroll this sem. :("
"0","@lizzavirus I'm working next weekend :("
"0","@MrMickyD :( not even when u hit me up we had 5"
"0","@JessicaRyanFord I fell asleep :( do you guys wanna come to Starbucks w me lol"
"0","@Darlene_Vibares Darlene Followback please :("
"0","@JacobAndrade33 @MillerKaapke can we all be gay together at least. Don't leave me out alone :("
"0","the emoji :((( https://t.co/BFslmBZOAh"
"0","Freaking cat won't cuddle with me :-("
"0","@xxKalishaxx @Zoe91x @DeltaGoodrem I see she has a meet and greet tour coming up, but unfortunately she's not coming to Brisbane :("
"0","@Wilpy1 Too late. :("
"0","@MerlinHousing hi Merlin, currently waiting a roof repair, and our kitchen is letting in water :( http://t.co/XqaB5F0wB8"
"0","@daddyksoo I JUST SAW YOUR MENTION OMG SORRY :-((((((((("
"0","@WeeklyChris I'm sorry sweetie :( No one deserves that."
"0","nawwwee i miss hyperbullies. like tong 3rd yr nga seatmates rajud mi mag barkada :("
"0","@Thisbummarcus I'll miss you buddy :("
"0","@baexsuze ores! :("
"0","So sick :("
"0","Not looking promising for our evening at the cricket, is it @jaybutcher @MrTomBaker? :( http://t.co/9U5yeDfqqg"
"0","I only sleep good when I'm at kaylas :("
"0","I miss everyone so much. Feel like I've not seen them in so long :("
"0","@chonchonnie I have yet to finish it! I'm still on season 7. :("
"0","Looking for fun? SNAPCHAT - ericavan18 #snapchat #snapchatme #likeforlike #interracial #model #repost #sexo :( http://t.co/X6O6vJmGac"
"0","Again not feeling well :("
"0","WHY..... :(( not that I hate jong or dongwoo is just that all the photocards I've been getting is WH, DW &amp; SJ http://t.co/zEQNiFVHUT"
"0","May brain tumor si Vivian :( #MMSMalubhangSakit"
"0","Is everyone talking about rat boy today bc :("
"0","My feet hurt :("
"0","@frkntrd oh man schade :("
"0","@wajiyaamjad ohh :( the first year will be a bit tiring but things get better after that!"
"0","@zaynmalik zayn come back to 1D already. :("
"0","I'm freezing :("
"0","I wanted the shoes FOR my holiday, shipping should take 4-5 days so it should have arrived TODAY, but it's not even on its way @DCSHOESUK :("
"0","@BeaMiller u didn't follow me :(("
"0","@OhPrincessSaRaH I didn't see it so you must not of... been trying to think for a day what it could be...I've think I just figured it out :("
"0","My SNAPCHAT - JillCruz18 #snapchat #kiksexting #likeforlike #hornykik #lgbt #music #camsex :( http://t.co/lk77WR8Rrb"
"0","I feel like I'm the only person in Ireland not going to see @edsheeran in Croke park :("
"0","@juonghwa sore qt :("
